3,4,3,0.6603513978987706
3,6,5,0.6249999999864345
3,8,7,0.6171874999999215
3,10,9,0.609375
3,12,11,0.6025390624999991
3,14,13,0.5966796875
3,16,15,0.5916442870996464
3,18,17,0.5872802734374852
3,20,19,0.5834617614746094
3,22,21,0.5800895690913628
3,24,23,0.5770862102507015
3,26,25,0.5743908882135048
3,28,27,0.5719554722303972
3,30,29,0.5697414577001578
3,32,31,0.5677177100441552
3,34,33,0.5658587925121885
3,36,35,0.5641437197917516
3,38,37,0.5625550208496717
3,40,39,0.5610780273017382
3,42,41,0.5597003274371154
3,44,43,0.5584113430875118
3,46,45,0.5572019985179385
3,48,47,0.5560644587746821
3,50,49,0.5549919213024737
3,52,51,0.5539784483938538
3,54,53,0.5530188315335189
3,56,55,0.5521084807173532
3,58,57,0.5512433335279205
3,60,59,0.5504197799533647
3,62,61,0.5496345998428562
3,64,63,0.5488849105743963
3,66,65,0.5481681230293167
3,68,67,0.5474819043648371
3,70,69,0.5468241463822939
3,72,71,0.5461929385266504
3,74,73,0.5455865447390416
3,76,75,0.5450033835307573
3,78,77,0.5444420107632219
3,80,79,0.5439011047111694
3,82,81,0.5433794530604426
3,84,83,0.5428759415517049
3,86,85,0.5423895440298482
3,88,87,0.5419193136983482
3,90,89,0.5414643754101491
3,92,91,0.5410239188531737
3,94,93,0.5405971925104929
3,96,95,0.5401834982933341
3,98,97,0.5397821867602268
3,100,99,0.5393926528481995
3,102,101,0.539014332052538
